,ghi,t_air,e,tp,windspeed
2022-01-14 21:00:00,0.0,25.503082,-0.17769659,0.0,3.5917144
2022-01-14 22:00:00,0.0,25.00821,-0.15005073,0.14400482,2.4258513
2022-01-14 23:00:00,0.0,22.635162,-0.105305575,1.6012192,2.3177023
2022-01-15 00:00:00,0.0,20.619293,-0.1583416,3.2291412,3.0746038
2022-01-15 01:00:00,0.0,20.697662,-0.20395382,1.8734932,3.8592577
2022-01-15 02:00:00,0.0,20.171783,-0.18252036,3.549099,3.3497417
2022-01-15 03:00:00,0.0,20.553375,-0.15817443,1.0061264,2.7022605
2022-01-15 04:00:00,0.17777778,21.175201,-0.11945748,0.0038146973,1.54899
2022-01-15 05:00:00,70.986664,21.526276,-0.105143994,0.0,0.8110677
2022-01-15 06:00:00,291.87555,22.001373,-0.09981659,0.0,0.6205741
2022-01-15 07:00:00,353.2089,22.290436,-0.094383955,0.53596497,1.1620605
2022-01-15 08:00:00,380.1422,21.666168,-0.10847719,0.70762634,1.578738
2022-01-15 09:00:00,378.9511,21.362946,-0.16331184,0.59843063,2.553403
2022-01-15 10:00:00,285.56445,21.969635,-0.18502702,0.3633499,2.2798445
2022-01-15 11:00:00,356.0,22.252594,-0.1883537,0.14829636,3.3785706
