,ghi,t_air,e,tp,windspeed
2022-01-13 22:00:00,0.0,19.38028,-0.03234949,0.031471252,5.051556
2022-01-13 23:00:00,0.0,19.685211,-0.038149536,0.12683868,4.9974675
2022-01-14 00:00:00,0.0,19.848785,-0.04160381,0.2412796,4.877297
2022-01-14 01:00:00,0.0,20.107574,-0.044973567,0.52165985,4.6966515
2022-01-14 02:00:00,0.0,19.815582,-0.060842372,0.36859512,4.752996
2022-01-14 03:00:00,0.0,20.354156,-0.053404365,0.20503998,4.6931753
2022-01-14 04:00:00,0.0,20.373688,-0.06203167,0.13923645,4.708035
2022-01-14 05:00:00,7.4666667,20.647125,-0.063688025,0.03671646,4.56541
2022-01-14 06:00:00,52.462223,21.07022,-0.07647765,0.0104904175,4.5660543
2022-01-14 07:00:00,212.7111,21.861969,-0.17888612,0.08678436,6.394222
2022-01-14 08:00:00,381.77777,23.306305,-0.2695378,0.21839142,6.653518
2022-01-14 09:00:00,494.25778,22.095612,-0.3270891,0.12874603,6.6076064
2022-01-14 10:00:00,643.00446,25.5065,-0.37223682,0.02861023,5.491238
2022-01-14 11:00:00,825.24445,26.887115,-0.4997682,0.1616478,5.6101384
2022-01-14 12:00:00,374.82666,23.420807,-0.33927056,1.136303,4.5100965
2022-01-14 13:00:00,501.79556,22.097076,-0.38660643,1.5830994,5.3903856
2022-01-14 14:00:00,314.15112,22.158844,-0.32163876,1.4467239,5.3538404
2022-01-14 15:00:00,391.1111,23.923737,-0.29862604,0.1001358,5.2595787
2022-01-14 16:00:00,194.57777,23.701324,-0.15608478,0.03528595,5.147573
2022-01-14 17:00:00,90.13333,21.957428,-0.092700824,1.4252663,5.279384
2022-01-14 18:00:00,2.791111,21.119293,-0.055926852,0.6008148,5.235843
2022-01-14 19:00:00,0.0,21.310944,-0.041791007,0.330925,5.5494485
2022-01-14 20:00:00,0.0,20.03775,-0.039641976,0.13637543,4.7125907
2022-01-14 21:00:00,0.0,20.073395,-0.041470163,0.06818771,4.5244255
2022-01-14 22:00:00,0.0,18.516022,-0.041480877,0.02861023,4.001843
2022-01-14 23:00:00,0.0,18.0961,-0.0324687,0.0047683716,3.3334985
2022-01-15 00:00:00,0.0,17.61734,-0.032128766,0.005722046,2.9251628
2022-01-15 01:00:00,0.0,17.066803,-0.024752459,0.0009536743,2.9248426
2022-01-15 02:00:00,0.0,16.751862,-0.023733592,0.0,2.9076316
2022-01-15 03:00:00,0.0,17.020172,-0.025911722,0.0,3.127662
2022-01-15 04:00:00,0.0,16.804108,-0.02441788,0.0,3.2673774
2022-01-15 05:00:00,25.173334,17.256744,-0.040234532,0.0009536743,3.3847296
